Samples,RMS,StR
155,9.323171e-05,69.81837421081603
156,6.0567098e-05,71.99860171522215
157,9.1645554e-05,69.89309903307908
158,5.9790444e-05,72.05027578992029
159,8.998086e-05,69.97354443247602
160,5.826997e-05,72.17340266077537
161,8.799999e-05,70.07120953717758
162,5.729933e-05,72.24695611569916
163,8.685655e-05,70.13170332197696
164,5.6558038e-05,72.3100626865599
165,8.545193e-05,70.20551135874923
166,5.537726e-05,72.4142599943674
167,8.375549e-05,70.2928402231847
168,5.431181e-05,72.49734145186059
169,8.2378356e-05,70.36621530397223
170,5.3559506e-05,72.56186751945202
171,8.1036065e-05,70.43925163620943
172,5.2407195e-05,72.66497169005488
173,7.9531856e-05,70.51980541878295
174,5.179503e-05,72.71979050303071
175,7.811531e-05,70.59729251053945
176,5.0628634e-05,72.82654914173087
177,7.676647e-05,70.67431514713707
178,4.9689563e-05,72.90637180229913
179,7.5364274e-05,70.7541018396165
180,4.877003e-05,72.98996979204694
181,7.4193675e-05,70.82432630869248
182,4.8146623e-05,73.06248434657124
183,7.292313e-05,70.90170713036437
184,4.7247566e-05,73.14686447519206
185,7.1760274e-05,70.97327805662984
186,4.650339e-05,73.21924711205263
187,7.042524e-05,71.0549237964816
188,4.561336e-05,73.30813653146406
189,6.929774e-05,71.12612242455558
190,4.4745724e-05,73.38816647849929
191,6.806705e-05,71.2029293192953
192,4.4034587e-05,73.45850810958561
193,6.693525e-05,71.27841425192982
194,4.311765e-05,73.5637721506213
195,6.5842e-05,71.35277886507939
196,4.2426556e-05,73.63591035173681
197,6.4716995e-05,71.42574098537425
198,4.151669e-05,73.73013035599756
199,6.3567975e-05,71.50224644878081
200,4.076808e-05,73.80712345129578
201,6.25379e-05,71.57439649363512
202,3.99144e-05,73.9010934961283
203,6.160108e-05,71.64028036893374
204,3.944559e-05,73.9578398874128
205,6.0723367e-05,71.70478959649432
206,3.8719274e-05,74.052210448587
207,5.9882517e-05,71.76937661833064
208,3.80593e-05,74.13324594534754
209,5.8797566e-05,71.84783843502265
210,3.7198788e-05,74.23906637361608
211,5.7979963e-05,71.90980646532108
212,3.6535825e-05,74.32564794409706
213,5.6957124e-05,71.98730039733323
214,3.584856e-05,74.40413096714605
215,5.6088367e-05,72.05404348858961
216,3.4908153e-05,74.52698113634719
217,5.5019755e-05,72.13872187043498
218,3.4027926e-05,74.64767223963764
219,5.4111402e-05,72.21176261536245
220,3.3236745e-05,74.75010323813991
221,5.3278287e-05,72.27798521598467
222,3.2546053e-05,74.83618026806558
223,5.263227e-05,72.33553779183633
224,3.2144482e-05,74.91205213717524
225,5.1983647e-05,72.3944748767393
226,3.1836e-05,74.98146551884057
227,5.1382794e-05,72.44701119656601
228,3.1262967e-05,75.07044005695356
229,5.0720944e-05,72.50619211957078
230,3.0436635e-05,75.19658419053579
231,4.980738e-05,72.58522612647413
232,2.9444935e-05,75.35296590097283
233,4.8856844e-05,72.6650634971249
234,2.8490047e-05,75.49952275312093
235,4.820384e-05,72.72512565927032
236,2.7814887e-05,75.6246113528787
237,4.7353784e-05,72.80249343461519
238,2.6795778e-05,75.81534482678676
239,4.6649584e-05,72.86724245851813
240,2.646596e-05,75.88008071214368
241,4.6319703e-05,72.90452553070135
242,2.6038275e-05,75.98226051368019
243,4.546234e-05,72.98318716678904
244,2.4909134e-05,76.1836242129404
245,4.4959485e-05,73.02906348081856
246,2.522723e-05,76.15623949797234
247,4.479648e-05,73.05725882306955
248,2.4900068e-05,76.25619768827566
249,4.4886463e-05,73.07393389856907
250,2.4799561e-05,76.39801785307755
251,4.4377462e-05,73.12290318383941
252,2.497439e-05,76.38044414518177
253,4.331312e-05,73.2136359330542
254,2.2888255e-05,76.71221543607206
255,4.0736573e-05,73.44214042774253
