Progress,RMS,StR
318,7.939659e-06,69.95737852697576
319,8.069933e-06,69.9969843715906
320,8.31114e-06,69.99780059705544
321,8.135524e-06,70.12723325128968
322,8.18186e-06,70.0880297731087
323,8.227379e-06,70.04013939258931
324,8.279034e-06,69.9707419962749
325,8.316568e-06,69.87384368545295
326,8.248623e-06,69.73603491968868
327,8.350301e-06,69.54586297660485
328,8.381703e-06,69.42839703407665
329,8.425191e-06,69.24605976584387
330,8.396972e-06,69.00173003379277
331,8.414103e-06,68.72560114623266
332,8.472266e-06,68.3743310915539
333,8.446896e-06,68.07727776061577
334,8.343526e-06,67.74198429618528
335,8.293809e-06,67.32159382508569
336,8.304941e-06,66.86380104924996
337,8.311577e-06,66.29803784857923
338,8.136717e-06,65.81300565920378
339,7.99787e-06,65.29665735343906
340,8.01234e-06,64.65510302729972
341,7.842834e-06,64.01892738427364
342,7.771796e-06,63.36156441857653
343,7.738228e-06,62.630188310739825
344,7.5770754e-06,61.943164206729634
345,7.319948e-06,61.333775597610185
346,7.0286515e-06,60.7215457449426
347,6.879343e-06,60.00979531078809
348,6.5739746e-06,59.36543260948553
349,6.534154e-06,58.63466296940661
350,6.1129545e-06,58.17255267917123
351,5.980253e-06,57.457978171759585
352,5.5924816e-06,56.98845940856649
353,5.475962e-06,56.33173875406299
354,5.230144e-06,55.80069561381067
355,4.95056e-06,55.3882299048297
356,4.733092e-06,54.8785099574912
357,4.5099823e-06,54.53630967646234
358,4.4155945e-06,53.99530376914775
359,4.243126e-06,53.603004061506766
