Resolution,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
2176,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3951860,0.069031,12,329321,81510,1803395,484219.985179
2176,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,118048,0.002062,12,9837,1933,20024,7523.052149
2176,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,963136,0.016824,12,80261,15876,286705,98317.716936
2176,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,187876,0.003282,12,15656,4459,44916,12117.735612
2176,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,85675,0.001497,12,7139,5588,10655,1800.328329
2176,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,332997,0.005817,12,27749,5695,242857,67813.679756
2176,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,641827,0.011211,12,53485,1579,233029,91711.417911
2176,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,270709,0.004729,12,22559,2066,237946,67843.604249
2176,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,19685,0.000344,12,1640,1256,2242,291.233895
2176,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,15854,0.000277,12,1321,852,3638,744.817000
2176,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,248665608,4.343702,12,20722134,15408,248485211,71726767.540235
2192,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,57981,0.000975,12,4831,3104,13322,2790.079715
2192,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,515708,0.008673,12,42975,8296,203220,72092.643864
2192,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3766200,0.063340,12,313850,82826,1599984,433634.045449
2192,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,150475,0.002531,12,12539,1907,37117,11060.310209
2192,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1249544,0.021015,12,104128,21636,444403,138060.592324
2192,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,146338,0.002461,12,12194,4702,32716,7769.828183
2192,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,120167,0.002021,12,10013,5335,39574,9574.803435
2192,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,322354,0.005421,12,26862,5370,223853,62175.474406
2192,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,937174,0.015761,12,78097,1553,414916,135086.251397
2192,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,256993,0.004322,12,21416,2069,219566,62436.575598
2192,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,19492,0.000328,12,1624,1208,3355,599.230871
2192,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,13616,0.000229,12,1134,727,1626,214.468052
2192,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,249414425,4.194665,12,20784535,15198,249233877,71942884.835369
2208,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,54377,0.000916,12,4531,3285,6857,1094.100835
2208,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,501464,0.008449,12,41788,8988,282628,79752.210273
2208,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3820027,0.064364,12,318335,81433,1760176,477079.799591
2208,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,118355,0.001994,12,9862,2149,18942,7495.274493
2208,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1236900,0.020841,12,103075,21520,455235,140836.655033
2208,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,175425,0.002956,12,14618,5153,35202,10150.327818
2208,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,91056,0.001534,12,7588,5899,11438,1952.779930
2208,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,318218,0.005362,12,26518,5451,230489,64289.056056
2208,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,920639,0.015512,12,76719,1700,425067,138723.578555
2208,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,260555,0.004390,12,21712,2125,226395,64470.506846
2208,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,19576,0.000330,12,1631,1217,2217,368.767727
2208,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,31408,0.000529,12,2617,858,19037,5174.489294
2208,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,253090656,4.264369,12,21090888,16338,252796775,72968436.940778
2224,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,53652,0.000904,12,4471,3410,6006,799.596944
2224,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,589179,0.009927,12,49098,8487,290172,84170.790516
2224,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3726230,0.062780,12,310519,86361,1699534,458966.288715
2224,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,120058,0.002023,12,10004,2247,18860,7448.248153
2224,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1249182,0.021046,12,104098,16314,504524,154014.908829
2224,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,514715,0.008672,12,42892,5389,363343,101441.661316
2224,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,86055,0.001450,12,7171,5823,11072,1840.474963
2224,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,341739,0.005758,12,28478,5481,238317,66288.567671
2224,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,599179,0.010095,12,49931,1795,226745,82952.173898
2224,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,265102,0.004466,12,22091,2011,234374,66858.119783
2224,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,19864,0.000335,12,1655,1142,3278,620.635012
2224,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,13721,0.000231,12,1143,772,1601,223.898719
2224,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,236101059,3.977850,12,19675088,13677,235924194,68100806.965056
2240,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,90051,0.001542,12,7504,3533,35483,9084.933797
2240,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,547032,0.009369,12,45586,8152,349195,98405.611518
2240,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3961529,0.067851,12,330127,81918,1836785,497019.690218
2240,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,122888,0.002105,12,10240,1974,19971,7686.895768
2240,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1055127,0.018072,12,87927,16738,434019,128499.103602
2240,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,150529,0.002578,12,12544,4958,34495,8006.847269
2240,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,85561,0.001465,12,7130,5629,10616,1790.362457
2240,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,602120,0.010313,12,50176,5418,333117,103724.770473
2240,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,773552,0.013249,12,64462,1645,413924,125764.435460
2240,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,543650,0.009311,12,45304,2065,328703,104000.849682
2240,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,18063,0.000309,12,1505,1100,2581,396.131636
2240,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,13231,0.000227,12,1102,901,1575,197.124096
2240,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,238709446,4.088469,12,19892453,15604,238515203,68848310.797743
2256,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,52068,0.000876,11,4733,3662,5950,816.616005
2256,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,526770,0.008860,11,47888,8544,320852,94080.611955
2256,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3401366,0.057210,11,309215,81645,1756010,502334.861884
2256,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,93556,0.001574,11,8505,1640,18849,7457.802418
2256,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1032848,0.017372,11,93895,20253,534234,163772.824642
2256,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,128030,0.002153,11,11639,4810,32550,7710.911781
2256,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,92849,0.001562,11,8440,5742,21352,4602.676841
2256,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,291576,0.004904,11,26506,5807,206462,59824.902255
2256,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,753569,0.012675,11,68506,1680,491100,153681.382848
2256,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,231320,0.003891,11,21029,2119,201832,59981.658581
2256,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,19639,0.000330,11,1785,1266,2789,445.158399
2256,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,12766,0.000215,11,1160,749,1760,241.059744
2256,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,250584490,4.214791,11,22780408,14776,250402447,75493689.895673
2272,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,53125,0.000902,12,4427,3090,7522,1321.823431
2272,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,519162,0.008812,12,43263,8235,302144,85229.352274
2272,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3915090,0.066456,12,326257,78998,1780527,491001.279487
2272,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,119735,0.002032,12,9977,2131,18877,7567.806618
2272,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1512823,0.025679,12,126068,16039,627346,196685.349278
2272,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,444945,0.007553,12,37078,5104,325599,91166.181941
2272,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,98700,0.001675,12,8225,5218,15806,3660.424367
2272,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,304055,0.005161,12,25337,5386,207020,57350.219414
2272,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,918039,0.015583,12,76503,1588,339831,130748.355883
2272,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,242329,0.004113,12,20194,2062,203372,57708.113869
2272,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,20466,0.000347,12,1705,1077,3405,710.023175
2272,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,13150,0.000223,12,1095,705,1520,214.551964
2272,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,250456285,4.251318,12,20871357,15498,250257234,72237817.048637
2288,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,51613,0.000882,11,4692,3389,8265,1386.678946
2288,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,380786,0.006506,11,34616,8208,148163,49411.806308
2288,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3361015,0.057423,11,305546,83003,1740368,496768.459665
2288,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,103925,0.001776,11,9447,1958,22600,8555.186953
2288,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,682266,0.011656,11,62024,16056,253354,83416.666421
2288,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,130470,0.002229,11,11860,4902,35146,8526.643490
2288,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,85441,0.001460,11,7767,6024,15810,3092.683915
2288,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,305677,0.005222,11,27788,5439,215309,62371.900183
2288,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,423088,0.007228,11,38462,1597,206873,74022.249493
2288,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,244798,0.004182,11,22254,2135,211200,62690.044160
2288,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,18123,0.000310,11,1647,1224,3230,646.207707
2288,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,13510,0.000231,11,1228,717,2025,363.329602
2288,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,238639801,4.077149,11,21694527,12456,238479974,71899598.663527
2304,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,53950,0.000907,11,4904,3680,11194,2198.778843
2304,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,542508,0.009117,11,49318,8142,299070,92082.874894
2304,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3543693,0.059554,11,322153,82919,1589502,442942.233133
2304,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,100639,0.001691,11,9149,2223,18523,7355.126348
2304,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1099745,0.018482,11,99976,16544,527482,156728.074440
2304,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,178328,0.002997,11,16211,5168,36391,10508.011111
2304,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,233376,0.003922,11,21216,5398,168222,48783.295188
2304,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,273611,0.004598,11,24873,5724,187159,53893.860125
2304,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,638985,0.010738,11,58089,1792,337321,109370.451855
2304,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,210927,0.003545,11,19175,2049,182216,54086.649103
2304,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,22188,0.000373,11,2017,1198,5709,1305.697094
2304,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,12764,0.000215,11,1160,722,1337,181.392944
2304,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,249711594,4.196535,11,22701054,13758,249536734,75232884.106308
2320,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,46198,0.000791,11,4199,3202,5569,821.111016
2320,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,686973,0.011763,11,62452,8921,366982,106990.968188
2320,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3346680,0.057306,11,304243,81618,1689007,474672.421725
2320,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,93816,0.001606,11,8528,1686,19003,7652.203787
2320,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,997038,0.017073,11,90639,16978,493814,148886.803579
2320,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,464240,0.007949,11,42203,4791,335592,97651.107374
2320,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,77038,0.001319,11,7003,5745,13163,2375.440822
2320,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,277678,0.004755,11,25243,5499,195040,56407.594394
2320,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,410638,0.007032,11,37330,1602,199848,67834.424054
2320,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,220307,0.003772,11,20027,2017,190703,56617.558955
2320,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,17310,0.000296,11,1573,1172,3141,597.347052
2320,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,12925,0.000221,11,1175,930,1340,110.416484
2320,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,234412419,4.013930,11,21310219,13522,234215598,70612725.792777
2336,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,346076,0.005809,11,31461,1602,179308,59839.249896
2336,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2835964,0.047605,11,257814,82566,1304803,372425.612840
2336,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,147348,0.002473,11,13395,4600,34369,9593.351818
2336,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,611979,0.010273,11,55634,16306,223847,69851.392894
2336,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,233361,0.003917,11,21214,2252,196591,58217.409981
2336,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,291002,0.004885,11,26454,5368,200810,57954.503159
2336,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,18211,0.000306,11,1655,1048,4567,990.125851
2336,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,513456,0.008619,11,46677,8145,308155,90623.931354
2336,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,50749,0.000852,11,4613,2948,6712,1448.338980
2336,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,76800,0.001289,11,6981,5601,11884,2116.140945
2336,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,12758,0.000214,11,1159,868,1360,167.852018
2336,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,99589,0.001672,11,9053,2057,18577,7274.247452
2336,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,250252602,4.200814,11,22750236,14272,250089033,75399748.822076
2352,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,55760,0.000941,11,5069,3395,12781,2657.202081
2352,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,567820,0.009587,11,51620,8522,357402,104617.950283
2352,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3283004,0.055429,11,298454,82683,1723588,491894.259985
2352,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,99917,0.001687,11,9083,1869,19266,7358.867766
2352,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,973944,0.016444,11,88540,16564,476807,146737.405404
2352,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,448052,0.007565,11,40732,4922,327596,95494.122051
2352,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,78636,0.001328,11,7148,5515,12229,2465.551865
2352,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,297370,0.005021,11,27033,5430,212234,61521.784053
2352,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,392528,0.006627,11,35684,1908,214820,70505.721006
2352,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,238011,0.004018,11,21637,2107,208367,61939.701360
2352,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,15795,0.000267,11,1435,1324,1636,113.634502
2352,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,25419,0.000429,11,2310,1046,12670,3439.280637
2352,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,232636461,3.927753,11,21148769,14561,232432008,70074723.057521
2368,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,63212,0.001066,10,6321,3276,18190,4844.989210
2368,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,532498,0.008980,10,53249,9057,330899,101251.007042
2368,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2898539,0.048881,10,289853,83403,1227106,353311.761741
2368,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,96925,0.001635,10,9692,1931,18196,7382.189881
2368,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,651845,0.010993,10,65184,20513,269989,80048.418426
2368,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,150026,0.002530,10,15002,5474,50044,12794.702133
2368,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,82430,0.001390,10,8243,5768,15896,3314.091798
2368,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,295099,0.004977,10,29509,5647,217430,66196.745925
2368,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,373346,0.006296,10,37334,1893,208622,68154.134478
2368,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,242219,0.004085,10,24221,2109,213295,66449.494289
2368,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,15790,0.000266,10,1579,1228,2291,345.466191
2368,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,10997,0.000185,10,1099,698,1422,231.826803
2368,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,234743195,3.958677,10,23474319,14969,234561075,74168326.003785
2384,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,60000,0.001012,10,6000,3335,15076,4386.004484
2384,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,410258,0.006918,10,41025,8424,222975,69228.487229
2384,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3076866,0.051883,10,307686,78917,1655973,492940.849416
2384,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,96553,0.001628,10,9655,1963,20268,7428.945558
