Resolution,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
2992,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,319280979,5.522830,7,45611568,16362,319151207,120619643.105300
3008,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,282537,0.004803,8,35317,1976,241837,83619.476890
3008,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,6151497,0.104573,8,768937,84831,3211290,1146213.715240
3008,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,407639,0.006930,8,50954,5618,319757,108675.552637
3008,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1479048,0.025143,8,184881,17353,734050,294528.478151
3008,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,225443,0.003832,8,28180,2233,199728,69333.163966
3008,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,640041,0.010880,8,80005,5791,393677,144284.949092
3008,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,11918,0.000203,8,1489,1134,2289,431.673157
3008,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,516773,0.008785,8,64596,8480,344236,116726.806014
3008,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,119057,0.002024,8,14882,4009,73049,23604.285504
3008,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,80099,0.001362,8,10012,5565,26090,6887.892327
3008,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,8717,0.000148,8,1089,754,1326,174.256379
3008,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,318491,0.005414,8,39811,2198,185278,65827.076284
3008,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,294037936,4.998507,8,36754742,15483,293919642,103910311.246646
3024,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,75612,0.001325,8,9451,3125,42045,13415.932437
3024,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,478230,0.008381,8,59778,8143,279026,97182.860927
3024,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3076404,0.053914,8,384550,82039,1600075,510669.974877
3024,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,149926,0.002627,8,18740,1649,86752,28356.991892
3024,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,729417,0.012783,8,91177,18452,519614,173452.732304
3024,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,463141,0.008116,8,57892,5181,376656,128852.924754
3024,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,73332,0.001285,8,9166,5743,19794,4940.716576
3024,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,426762,0.007479,8,53345,6301,220573,86467.026559
3024,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,157608,0.002762,8,19701,1911,125044,42809.654842
3024,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,242545,0.004251,8,30318,2178,216211,75131.423995
3024,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,27551,0.000483,8,3443,1148,17057,5515.281899
3024,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,8268,0.000145,8,1033,816,1272,160.606885
3024,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,263642738,4.620308,8,32955342,14877,263530547,93166451.918889
3040,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,27836,0.000469,7,3976,3148,5535,968.747301
3040,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,479291,0.008080,7,68470,8379,319041,115118.844783
3040,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3014319,0.050815,7,430617,86137,1669046,574979.604778
3040,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,59113,0.000997,7,8444,1907,19085,6678.866633
3040,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,716100,0.012072,7,102300,17695,492686,174395.394914
3040,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,84895,0.001431,7,12127,5377,16116,3409.324469
3040,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,54635,0.000921,7,7805,5807,15416,3410.462334
3040,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,262624,0.004427,7,37517,5892,217499,79392.328923
3040,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,477040,0.008042,7,68148,2289,455201,170679.753428
3040,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,235171,0.003964,7,33595,2097,213623,79405.999935
3040,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,10015,0.000169,7,1430,1169,2124,317.168988
3040,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,7786,0.000131,7,1112,707,1490,227.200352
3040,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,262555772,4.426134,7,37507967,16473,262451927,99190962.660334
3056,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,29370,0.000503,7,4195,3461,5649,973.211779
3056,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,352433,0.006038,7,50347,9384,198943,72408.477326
3056,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2616413,0.044824,7,373773,82382,1701754,601895.072447
3056,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,132673,0.002273,7,18953,2007,89477,31618.641131
3056,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,729109,0.012491,7,104158,22787,581120,210326.989574
3056,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,405292,0.006943,7,57898,10187,338227,123614.691888
3056,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,51057,0.000875,7,7293,5500,11504,2206.197181
3056,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,234385,0.004015,7,33483,5501,190318,69188.759297
3056,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,244215,0.004184,7,34887,2002,225293,83975.351185
3056,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,205827,0.003526,7,29403,2094,186443,69270.091535
3056,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,11111,0.000190,7,1587,1085,2450,578.337560
3056,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,8111,0.000139,7,1158,886,1407,186.016576
3056,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,283355815,4.854400,7,40479402,15327,283243194,107048770.215027
3072,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,355458,0.005972,8,44432,3507,317184,110248.114820
3072,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,582255,0.009783,8,72781,8859,300460,113850.215055
3072,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3262522,0.054816,8,407815,77114,1638468,557929.789601
3072,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,82666,0.001389,8,10333,1934,19538,7691.305017
3072,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,692087,0.011628,8,86510,21298,513099,172456.117660
3072,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,385288,0.006474,8,48161,5277,312441,106812.966215
3072,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,58816,0.000988,8,7352,5672,11745,2533.160307
3072,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,255131,0.004287,8,31891,5549,206460,70568.825133
3072,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,216873,0.003644,8,27109,1932,183090,63145.666232
3072,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,225122,0.003782,8,28140,2170,202521,70476.729217
3072,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,11438,0.000192,8,1429,1088,2781,553.765293
3072,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,9041,0.000152,8,1130,982,1359,123.096362
3072,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,269480702,4.527741,8,33685087,15591,269367560,95230099.620916
3088,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,48839,0.000820,8,6104,3897,14244,3387.213794
3088,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,568253,0.009537,8,71031,10178,369751,125284.804814
3088,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2880005,0.048333,8,360000,89350,1628619,528346.817828
3088,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,83611,0.001403,8,10451,1892,18007,7316.491773
3088,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,680772,0.011425,8,85096,21776,476464,158204.546838
3088,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,402466,0.006754,8,50308,5972,316655,107680.473495
3088,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,67290,0.001129,8,8411,5734,12916,3262.002759
3088,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,292185,0.004903,8,36523,5434,243876,83806.063465
3088,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,178663,0.002998,8,22332,1859,142519,48644.847904
3088,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,262622,0.004407,8,32827,2162,239801,83643.612746
3088,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,10954,0.000184,8,1369,1112,2496,461.530993
3088,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,9067,0.000152,8,1133,872,1368,148.690955
3088,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,259852039,4.360879,8,32481504,16333,259731549,91822884.131853
3104,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,106413,0.001784,8,13301,3325,70439,23234.446869
3104,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,393829,0.006603,8,49228,9307,228258,77613.923367
3104,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2745320,0.046025,8,343165,81776,1537931,503798.914832
3104,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,83852,0.001406,8,10481,2133,19698,7823.739771
3104,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,635410,0.010653,8,79426,17075,459695,153759.125203
3104,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,372292,0.006241,8,46536,5421,301445,103017.820375
3104,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,59466,0.000997,8,7433,5332,11935,2682.264182
3104,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,305367,0.005119,8,38170,5300,241746,82462.096714
3104,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,172247,0.002888,8,21530,2041,140297,48244.100893
3104,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,263970,0.004425,8,32996,2102,237824,82776.083905
3104,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,10917,0.000183,8,1364,1229,1552,133.757243
3104,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,9430,0.000158,8,1178,781,1460,218.809767
3104,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,275396456,4.616992,8,34424557,15567,275265307,97314358.709900
3120,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,200697,0.003375,7,28671,2028,176658,65284.137915
3120,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3134902,0.052713,7,447843,83573,2002403,702947.633129
3120,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,533646,0.008973,7,76235,11106,452979,166146.009649
3120,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,823870,0.013853,7,117695,23513,658311,238429.305795
3120,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,267963,0.004506,7,38280,2157,249491,93151.799967
3120,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,299484,0.005036,7,42783,5606,257370,94650.499499
3120,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,10173,0.000171,7,1453,1216,2474,453.052609
3120,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,508222,0.008546,7,72603,9514,350377,126306.103425
3120,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,39413,0.000663,7,5630,3227,13244,3521.823462
3120,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,56511,0.000950,7,8073,5869,19256,4937.765149
3120,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,8691,0.000146,7,1241,1017,1494,177.730133
3120,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,63599,0.001069,7,9085,2030,20883,7887.640965
3120,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,305130173,5.130766,7,43590024,15981,304994112,115268368.617372
3136,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,41155,0.000689,8,5144,3328,10397,2365.993087
3136,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,560341,0.009385,8,70042,9196,373898,126139.471822
3136,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2916661,0.048848,8,364582,82406,1709506,561298.624691
3136,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,79710,0.001335,8,9963,2084,19030,7719.576062
3136,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,796366,0.013337,8,99545,22132,510301,169954.673781
3136,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,426332,0.007140,8,53291,4672,344701,117882.054675
3136,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,150242,0.002516,8,18780,5812,98298,32250.540957
3136,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,259638,0.004348,8,32454,5830,204894,69742.640767
3136,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,185448,0.003106,8,23181,2098,145283,49614.578249
3136,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,225952,0.003784,8,28244,2111,200343,69597.493828
3136,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,13335,0.000223,8,1666,1352,2140,304.588950
3136,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,22612,0.000379,8,2826,856,14450,4700.173279
3136,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,259751552,4.350290,8,32468944,15972,259624335,91784638.507723
3152,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,29222,0.000502,7,4174,3315,6216,1092.722289
3152,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,579397,0.009959,7,82771,9539,417351,150962.393956
3152,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2625128,0.045124,7,375018,78365,1688116,598525.508296
3152,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,60524,0.001040,7,8646,1982,18624,7190.623756
3152,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,666149,0.011451,7,95164,22248,507914,182062.606609
3152,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,89095,0.001531,7,12727,10100,17860,3007.271632
3152,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,54278,0.000933,7,7754,5769,11515,2611.151725
3152,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,241589,0.004153,7,34512,5286,198568,72368.311540
3152,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,496310,0.008531,7,70901,2070,476222,178738.413855
3152,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,215280,0.003701,7,30754,2107,194870,72388.813878
3152,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,10182,0.000175,7,1454,1184,1975,290.351511
3152,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,12643,0.000217,7,1806,890,5248,1532.667446
3152,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,261533045,4.495580,7,37361863,16469,261407219,98794715.667697
3168,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,63709,0.001075,7,9101,3643,36255,11995.993345
3168,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,473946,0.007996,7,67706,9339,306813,110101.316977
3168,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3148656,0.053122,7,449808,87764,1795993,612648.293127
3168,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,59551,0.001005,7,8507,2187,17864,6732.371647
3168,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,968924,0.016347,7,138417,22463,674265,240586.617729
3168,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,568729,0.009595,7,81247,9482,378744,138438.331891
3168,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,68171,0.001150,7,9738,6445,12980,3049.502555
3168,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,281409,0.004748,7,40201,5498,237461,87009.546513
3168,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,297995,0.005028,7,42570,2007,276632,103227.682191
3168,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,254564,0.004295,7,36366,2103,233063,86751.925708
3168,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,9819,0.000166,7,1402,1097,2294,402.786751
3168,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,8919,0.000150,7,1274,755,1503,246.530255
3168,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,287061538,4.843116,7,41008791,14338,286967868,108457758.347913
3184,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,105581,0.001809,7,15083,3673,37998,14550.746396
3184,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,457110,0.007833,7,65301,8941,295114,105562.165646
3184,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2848371,0.048810,7,406910,86437,1697587,585757.125956
3184,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,61008,0.001045,7,8715,1874,19024,7340.762801
3184,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,661164,0.011330,7,94452,21820,477806,169206.553165
3184,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,104609,0.001793,7,14944,5574,27195,7538.775398
3184,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,51749,0.000887,7,7392,5919,9923,1709.443623
3184,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,294302,0.005043,7,42043,5663,248275,90974.465845
3184,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,474768,0.008136,7,67824,2176,448500,167871.506549
3184,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,261943,0.004489,7,37420,2031,238494,88696.570173
3184,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,10011,0.000172,7,1430,1165,2067,316.964509
3184,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,9661,0.000166,7,1380,1088,1702,244.184015
3184,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,264923756,4.539738,7,37846250,15806,264821260,100086571.339202
3200,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,123531,0.002112,7,17647,3126,91474,32755.826026
3200,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,487266,0.008329,7,69609,9283,326916,117631.135170
3200,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2416111,0.041301,7,345158,84368,1305936,448812.251135
3200,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,60255,0.001030,7,8607,1872,20447,7350.254281
3200,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,306221,0.005235,7,43745,22972,146094,45462.528842
3200,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,87927,0.001503,7,12561,5013,17111,4258.355395
3200,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,49729,0.000850,7,7104,5631,10010,1939.713166
3200,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,245434,0.004195,7,35062,5644,203216,74170.359495
3200,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,141503,0.002419,7,20214,1928,115910,42275.162982
3200,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,218433,0.003734,7,31204,2059,198971,73998.841091
3200,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,10591,0.000181,7,1513,1278,1886,205.465326
3200,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,7371,0.000126,7,1053,677,1274,201.328918
3200,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,264861380,4.527515,7,37837340,15172,264735391,100052636.387227
3216,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,33325,0.000561,7,4760,3336,7327,1468.969310
