Samples,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
13,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,936253408,16.933195,219,4275129,4109312,5145472,201921.649411
13,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,21962752,0.397221,219,100286,94208,493568,26969.098259
14,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,124045024,2.288406,195,636128,517120,1358816,141834.928865
14,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,5346112,0.098626,195,27415,22336,33824,4701.948841
14,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,94290336,1.739486,195,483540,453632,1351712,115588.147507
14,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,57872288,1.067639,195,296780,251904,342016,40372.330575
14,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,544275712,10.040902,195,2791157,2397184,3939360,375916.052860
14,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,942225024,17.382347,195,4831923,4228096,6111200,537136.054511
14,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,449975232,8.301229,195,2307565,1943552,3301344,354413.727909
14,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,22519008,0.415435,195,115482,94208,494592,32726.945719
14,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,204464896,3.772007,195,1048537,864256,1827808,190857.956417
14,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,188121952,3.470510,195,964727,933888,1580000,98514.163578
15,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,116324384,2.094957,201,578728,538624,1206272,68513.913194
15,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,4811136,0.086647,201,23936,21504,26624,1038.975495
15,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,92340224,1.663012,201,459404,452608,779264,32352.606069
15,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,52433920,0.944315,201,260865,251904,274432,5049.660682
15,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,529933312,9.543895,201,2636484,2490368,3384320,170767.418804
15,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,918505728,16.541935,201,4569680,4340576,5326848,224001.424844
15,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,437582848,7.880699,201,2177029,2036736,2930688,168828.178318
15,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,20505600,0.369298,201,102017,94208,493568,28078.988877
15,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,189303808,3.409289,201,941809,887808,1570816,75771.814806
15,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,194441184,3.501811,201,967369,933888,1722368,113786.519212
16,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,148568864,2.619628,209,710855,559104,1344512,136691.553141
16,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,5933728,0.104626,209,28391,21504,33824,4517.628718
16,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,101146784,1.783462,209,483955,452608,1020928,91019.491250
16,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,63903776,1.126778,209,305759,250880,341024,39946.650828
